Spill Date,Street 1,Locality,County,Spill Date,Contributing Factor,Source,Material Name,Material Family,Quantity,Units,Year,Day,Day_of_week,Month,Location,Lat,Lon
2014-06-17,255 HOLLENBECK STREET,ROCHESTER,Monroe,2014-06-17,Other,Commercial/Industrial,nitric acid,Hazardous Material,350.0,Gallons,2014.0,17.0,1.0,6.0,"255, Hollenbeck Street, La Avenida, Rochester, Monroe County, New York, 14621, United States of America",43.1832943333333,-77.6163702222222
2007-07-03,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2007-07-03,Other,Unknown,methyl chloride,Hazardous Material,6.0,Gallons,2007.0,3.0,1.0,7.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2002-06-05,45 VANTAGE POINT DRIVE,OGDEN,Monroe,2002-06-05,Human Error,Commercial/Industrial,formaldehyde,Hazardous Material,1.0,Gallons,2002.0,5.0,2.0,6.0,"45, Vantage Point Drive, Coldwater, Gates Town, Monroe County, New York, 14624, USA",43.1554236915207,-77.7572251227745
2007-04-12,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2007-04-12,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,112.0,Pounds,2007.0,12.0,3.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2000-05-31,19 WARDS LANE,MENANDS,Albany,2000-05-31,Deliberate,Unknown,chlorine,Hazardous Material,5.0,Gallons,2000.0,31.0,2.0,5.0,"Menands School, 19, Wards Lane, Village of Menands, Town of Colonie, Albany County, New York, 12204, USA",42.6867611,-73.7323627267499
1998-02-24,RT 17M                   ,NEW HAMPTON,Orange,1998-02-24,Equipment Failure,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,15.0,Pounds,1998.0,24.0,1.0,2.0,"Route 17M, New Hampton, Town of Wawayanda, Orange County, New York, 10558, USA",41.4117276,-74.4192883
1991-06-04,465 SARATOGA ST     RT 32,COHOES,Albany,1991-06-04,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,250.0,Gallons,1991.0,4.0,1.0,6.0,"Saratoga Street, Cohoes, Albany County, New York, 12047, USA",42.7762225,-73.6970967
2003-03-03,465 SARATOGA ST     RT 32,COHOES,Albany,2003-03-03,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,2003.0,3.0,0.0,3.0,"Saratoga Street, Cohoes, Albany County, New York, 12047, USA",42.7762225,-73.6970967
2008-03-10,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2008-03-10,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,10.0,Pounds,2008.0,10.0,0.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2013-05-06,260 HUDSON RIVER RD,WATERFORD,Saratoga,2013-05-06,Unknown,Commercial/Industrial,hydrochloric acid,Hazardous Material,100.0,Gallons,2013.0,6.0,0.0,5.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2007-11-06,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2007-11-06,Equipment Failure,Commercial/Industrial,hydrochloric acid,Hazardous Material,250.0,Pounds,2007.0,6.0,1.0,11.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2008-09-17,260 HUDSON RIVER RD,WATERFORD,Saratoga,2008-09-17,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,104.4,Pounds,2008.0,17.0,2.0,9.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2013-07-31,260 HUDSON RIVER RD,WATERFORD,Saratoga,2013-07-31,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,120.0,Pounds,2013.0,31.0,2.0,7.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2007-06-27,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2007-06-27,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,5.0,Pounds,2007.0,27.0,2.0,6.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2010-02-09,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2010-02-09,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,1.36,Pounds,2010.0,9.0,1.0,2.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2008-12-10,260 HUDSON RIVER RD,WATERFORD,Saratoga,2008-12-10,Equipment Failure,Commercial/Industrial,hydrochloric acid,Hazardous Material,89.0,Pounds,2008.0,10.0,2.0,12.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2009-01-07,260 HUDSON RIVER RD,WATERFORD,Saratoga,2009-01-07,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,100.0,Pounds,2009.0,7.0,2.0,1.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2010-12-24,260 HUDSON RIVER RD,WATERFORD,Saratoga,2010-12-24,Equipment Failure,Commercial/Industrial,hydrochloric acid,Hazardous Material,200.0,Gallons,2010.0,24.0,4.0,12.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2011-04-29,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2011-04-29,Unknown,Commercial/Industrial,hydrochloric acid,Hazardous Material,10.0,Gallons,2011.0,29.0,4.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2015-10-30,260 HUDSON RIVER RD,WATERFORD,Saratoga,2015-10-30,Equipment Failure,Commercial/Industrial,dimethyldichlorosilane,Hazardous Material,4.0,Pounds,2015.0,30.0,4.0,10.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1998-12-22,1000 EAST HENRIETTA ROAD,BRIGHTON,Monroe,1998-12-22,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,1.0,Gallons,1998.0,22.0,1.0,12.0,"1000, East Henrietta Road, Brighton Town, Monroe County, New York, 14623, USA",43.1011579166277,-77.6143872601592
1998-08-09,435 EAST HENRIETTA ROAD,ROCHESTER,Monroe,1998-08-09,Human Error,"Institutional, Educational, Gov., Other",hydrogen chloride,Hazardous Material,3.0,Gallons,1998.0,9.0,6.0,8.0,"MCH, 435, East Henrietta Road, Upper Mount Hope, Rochester, Monroe County, New York, 14424, USA",43.1131542,-77.618215065992
2003-08-11,18 BENT OAK TRAIL,PERINTON,Monroe,2003-08-11,Human Error,Private Dwelling,hydrogen chloride,Hazardous Material,1.0,Gallons,2003.0,11.0,0.0,8.0,"18, Bent Oak Trail, Egypt, Perinton Town, Monroe County, New York, 14450, USA",43.0704978324999,-77.4087477251254
2003-07-20,45 RIBAUD AVE,SILVER SPRINGS,Wyoming,2003-07-20,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,80.0,Gallons,2003.0,20.0,6.0,7.0,"45, Ribaud Avenue, Silver Springs, Wyoming County, New York, 14550, USA",42.65834,-78.081875
2002-07-09,GRANT STREET,BUFFALO,Erie,2002-07-09,Abandoned Drums,Unknown,hydrogen chloride,Hazardous Material,1.0,Gallons,2002.0,9.0,1.0,7.0,"Grant Street, Elmwood Village, Buffalo, Erie County, New York, 14207, USA",42.938238,-78.889885
2013-08-17,171 WASHINGTON AVE,ALBANY,Albany,2013-08-17,Equipment Failure,Commercial/Industrial,hydrochloric acid,Hazardous Material,5.0,Gallons,2013.0,17.0,5.0,8.0,"171, Washington Avenue, Sheridan Hollow, Albany, Albany County, New York, 12210, USA",42.6558729171706,-73.7619635937822
2013-08-17,171 WASHINGTON AVE,ALBANY,Albany,2013-08-17,Equipment Failure,Commercial/Industrial,hydrogen peroxide,Hazardous Material,5.0,Gallons,2013.0,17.0,5.0,8.0,"171, Washington Avenue, Sheridan Hollow, Albany, Albany County, New York, 12210, USA",42.6558729171706,-73.7619635937822
2003-11-06,DELAWARE DR              ,NARROWSBURG,Sullivan,2003-11-06,Human Error,Commercial/Industrial,chlorine,Hazardous Material,27.0,Pounds,2003.0,6.0,3.0,11.0,"Delaware Drive, Narrowsburg, Town of Tusten, Sullivan County, New York, 12764, USA",41.603181,-75.068209
1993-03-20,1 NASSAU PLACE,STATEN ISLAND,Richmond,1993-03-20,Tank Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,7000.0,Gallons,1993.0,20.0,5.0,3.0,"1, Nassau Place, Richmond Valley, Staten Island, Richmond County, NYC, New York, 10307, USA",40.518712,-74.240045
2010-11-08,MINERAL SPRINGS ROAD,WEST SENECA,Erie,2010-11-08,Other,Commercial/Industrial,methyl mercaptan,Hazardous Material,1.0,Pounds,2010.0,8.0,0.0,11.0,"Mineral Springs Road, Kaisertown, Buffalo, West Seneca, Erie County, New York, 14224, United States of America",42.864247,-78.792643
2003-06-18,41 ARDEN HOUSE ROAD,HARRIMAN,Orange,2003-06-18,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,2.0,Gallons,2003.0,18.0,2.0,6.0,"41, Arden House Road, Harriman, Town of Woodbury, Orange County, New York, 10926, USA",41.2949310192188,-74.1278079774188
2004-05-23,33 OXFORD ROAD                          ,NEW HARTFORD V,Oneida,2004-05-23,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,1.0,Gallons,2004.0,23.0,6.0,5.0,"Oxford Road, Village of New Hartford, Town of New Hartford, Oneida County, New York, 13413, USA",43.072588,-75.287389
2018-05-24,995 G RD,BRENTWOOD,Suffolk,2018-05-24,Equipment Failure,"Institutional, Educational, Gov., Other",nitrogen dioxide,Hazardous Material,1.0,Pounds,2018.0,24.0,3.0,5.0,"G Road, Brentwood, Suffolk County, New York, 11717, USA",40.7932331,-73.2759671
2012-04-11,201 FULLERTON AVE,NEWBURGH,Orange,2012-04-11,Equipment Failure,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,160.0,Gallons,2012.0,11.0,2.0,4.0,"201, Fullerton Avenue, Newburgh, Orange County, New York, 12550, USA",41.508036,-74.02585
2002-10-10,RT. 9W                   ,NEWBURGH,Orange,2002-10-10,Human Error,"Institutional, Educational, Gov., Other",formaldehyde,Hazardous Material,1.0,Gallons,2002.0,10.0,3.0,10.0,"Dennings Point, (u), Beacon, Dutchess County, New York, 12508, USA",41.4908811,-73.9824185
2014-07-23,251 CAYUGA ROAD,CHEEKTOWAGA,Erie,2014-07-23,Human Error,"Major Facility (MOSF) > 400,000 gal",hydrochloric acid,Hazardous Material,10.0,Gallons,2014.0,23.0,2.0,7.0,"251, Cayuga Road, Cheektowaga, Cheektowaga Town, Erie County, New York, 14225, USA",42.9381256941039,-78.7441490968279
1999-11-17,400 47TH STREET,NIAGARA FALLS,Niagara,1999-11-17,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,515.0,Pounds,1999.0,17.0,2.0,11.0,"400, 47th Street, Niagara Falls, Niagara County, New York, 14304, USA",43.0899408570304,-79.0089142758956
2009-12-08,2550 29TH ST,NIAGARA FALLS,Niagara,2009-12-08,Equipment Failure,Railroad Car,hydrochloric acid,Hazardous Material,1.0,Pounds,2009.0,8.0,1.0,12.0,"2550, 29th Street, Niagara Falls, Niagara County, New York, 14305, USA",43.1112993265287,-79.0272034883696
2012-10-31,2550 29TH ST,NIAGARA FALLS,Niagara,2012-10-31,Human Error,Railroad Car,hydrochloric acid,Hazardous Material,0.13,Pounds,2012.0,31.0,2.0,10.0,"2550, 29th Street, Niagara Falls, Niagara County, New York, 14305, USA",43.1112993265287,-79.0272034883696
2008-11-16,29TH STREET,NIAGARA FALLS,Niagara,2008-11-16,Unknown,Commercial Vehicle,hydrochloric acid,Hazardous Material,0.5,Gallons,2008.0,16.0,6.0,11.0,"29th Street, Niagara Falls, Niagara County, New York, 14305, USA",43.1147239,-79.0269614
1996-06-07,261 WASHINGTON BLVD,OSWEGO,Oswego,1996-06-07,Equipment Failure,Commercial/Industrial,hydrogen fluoride,Hazardous Material,50.0,Gallons,1996.0,7.0,4.0,6.0,"261, Washington Boulevard, Oswego, Town of Oswego, Oswego County, New York, 13126, USA",43.4538432244898,-76.5313272244898
2019-01-06,26 GREEN HILL RD,LEWISBORO,Westchester,2019-01-06,Human Error,Private Dwelling,nitric acid,Hazardous Material,0.25,Gallons,2019.0,6.0,6.0,1.0,"26, Green Hill Road, Golden's Bridge, Town of Lewisboro, Westchester County, New York, 10526, USA",41.30092,-73.672121
2004-01-14,LAUREL BANK AVE,DEPOSIT,Delaware,2004-01-14,Equipment Failure,Commercial/Industrial,formaldehyde,Hazardous Material,50.0,Gallons,2004.0,14.0,2.0,1.0,"Laurel Bank Avenue, Deposit, Town of Deposit, Delaware County, New York, 13754, USA",42.059693,-75.418323
2007-06-11,LAUREL BANK AVE,DEPOSIT,Delaware,2007-06-11,Unknown,Commercial/Industrial,formaldehyde,Hazardous Material,90.0,Gallons,2007.0,11.0,0.0,6.0,"Laurel Bank Avenue, Deposit, Town of Deposit, Delaware County, New York, 13754, USA",42.059693,-75.418323
2002-10-14,106 POINT DR NORTH       ,DUNKIRK,Chautauqua,2002-10-14,Other,Commercial/Industrial,hydrogen fluoride,Hazardous Material,620.0,Pounds,2002.0,14.0,0.0,10.0,"106, Point Drive North, Dunkirk, Chautauqua County, New York, 14048, USA",42.4897973673469,-79.3516457959184
2002-10-14,106 POINT DR NORTH       ,DUNKIRK,Chautauqua,2002-10-14,Other,Commercial/Industrial,acrolein,Hazardous Material,2.0,Pounds,2002.0,14.0,0.0,10.0,"106, Point Drive North, Dunkirk, Chautauqua County, New York, 14048, USA",42.4897973673469,-79.3516457959184
2002-10-11,3101 20TH AVE,QUEENS,Queens,2002-10-11,Other,Commercial/Industrial,formaldehyde,Hazardous Material,548.0,Pounds,2002.0,11.0,4.0,10.0,"20th Avenue, Linden Hill, Queens, Queens County, NYC, New York, 11357, USA",40.7817124,-73.824605
2002-10-11,3101 20TH AVE,QUEENS,Queens,2002-10-11,Other,Commercial/Industrial,acrolein,Hazardous Material,1.0,Pounds,2002.0,11.0,4.0,10.0,"20th Avenue, Linden Hill, Queens, Queens County, NYC, New York, 11357, USA",40.7817124,-73.824605
1999-09-07,20 INDUSTRIAL PARKWAY,GLOVERSVILLE,Fulton,1999-09-07,Tank Overfill,Commercial/Industrial,formaldehyde,Hazardous Material,30.0,Gallons,1999.0,7.0,1.0,9.0,"20, Industrial Parkway, City of Gloversville, Fulton County, New York, 12095, USA",43.0304004136305,-74.357804370969
1986-09-28,50 RANSIER DRIVE,WEST SENECA,Erie,1986-09-28,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,18.0,Gallons,1986.0,28.0,6.0,9.0,"50, Ransier Drive, New Ebenezer, West Seneca, Erie County, New York, 14224, USA",42.8491304031731,-78.7468188032091
2017-01-25,607 UNION AVE,HOLTSVILLE,Suffolk,2017-01-25,Equipment Failure,"Institutional, Educational, Gov., Other",nitrogen dioxide,Hazardous Material,128.0,Pounds,2017.0,25.0,2.0,1.0,"607, Union Avenue, Holtsville, Suffolk County, New York, 11742, USA",40.8144191538462,-73.0571268717949
2016-10-25,910 EAST 134TH ST,BRONX,Bronx,2016-10-25,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,5.0,Pounds,2016.0,25.0,1.0,10.0,"910, East 134th Street, Port Morris, The Bronx, Bronx County, NYC, New York, 10454, USA",40.799773,-73.909877
2011-01-05,730 3RD AVE,BROOKLYN,Kings,2011-01-05,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,3.8,Gallons,2011.0,5.0,2.0,1.0,"730, 3rd Avenue, Sunset Park, BK, Kings County, NYC, New York, 11232, USA",40.659775796875,-74.00186171875
2015-12-07,607 UNION AVENUE,HOLTSVILLE,Suffolk,2015-12-07,Equipment Failure,"Institutional, Educational, Gov., Other",nitric oxide,Hazardous Material,279.0,Pounds,2015.0,7.0,0.0,12.0,"607, Union Avenue, Holtsville, Suffolk County, New York, 11742, USA",40.8144191538462,-73.0571268717949
2011-02-24,730 3RD AVE,BROOKLYN,Kings,2011-02-24,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,0.1,Gallons,2011.0,24.0,3.0,2.0,"730, 3rd Avenue, Sunset Park, BK, Kings County, NYC, New York, 11232, USA",40.659775796875,-74.00186171875
2015-05-29,608 UNION AVENUE,HOLTSVILLE,Suffolk,2015-05-29,Other,"Institutional, Educational, Gov., Other",nitric oxide,Hazardous Material,155.0,Pounds,2015.0,29.0,4.0,5.0,"608, Union Avenue, Holtsville, Suffolk County, New York, 11742, United States of America",40.8133467316797,-73.0655643718028
2016-07-06,607 UNION AVENUE,HOLTSVILLE,Suffolk,2016-07-06,Other,"Institutional, Educational, Gov., Other",nitrogen dioxide,Hazardous Material,85.0,Pounds,2016.0,6.0,2.0,7.0,"607, Union Avenue, Holtsville, Suffolk County, New York, 11742, USA",40.8144191538462,-73.0571268717949
1995-08-11,33 RIVERSIDE AVE,RENSSELAER,Rensselaer,1995-08-11,Equipment Failure,Commercial/Industrial,ethylene oxide,Hazardous Material,30.0,Pounds,1995.0,11.0,4.0,8.0,"33, Riverside Avenue, Albany Molecular Research Inc. (AMRI), Rensselaer, Rensselaer County, New York, 12144, USA",42.6292834789101,-73.7501902626191
2018-06-29,995 G ROAD,BRENTWOOD,Suffolk,2018-06-29,Equipment Failure,"Institutional, Educational, Gov., Other",nitrogen dioxide,Hazardous Material,1.0,Gallons,2018.0,29.0,4.0,6.0,"G Road, Brentwood, Suffolk County, New York, 11717, USA",40.7932331,-73.2759671
2018-07-01,995 G ROAD,BRENTWOOD,Suffolk,2018-07-01,Equipment Failure,"Institutional, Educational, Gov., Other",nitrogen dioxide,Hazardous Material,1.0,Pounds,2018.0,1.0,6.0,7.0,"G Road, Brentwood, Suffolk County, New York, 11717, USA",40.7932331,-73.2759671
2016-10-26,910 EAST 134TH ST,BRONX,Bronx,2016-10-26,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,5.0,Pounds,2016.0,26.0,2.0,10.0,"910, East 134th Street, Port Morris, The Bronx, Bronx County, NYC, New York, 10454, USA",40.799773,-73.909877
2014-03-24,607 UNION AVENUE,HOLTSVILLE,Suffolk,2014-03-24,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,200.0,Pounds,2014.0,24.0,0.0,3.0,"607, Union Avenue, Holtsville, Suffolk County, New York, 11742, USA",40.8144191538462,-73.0571268717949
1994-07-05,270 MICHIGAN AVENUE,BUFFALO,Erie,1994-07-05,Human Error,"Institutional, Educational, Gov., Other",formalin,Other,1.0,Gallons,1994.0,5.0,1.0,7.0,"270, Michigan Avenue, Downtown, Buffalo, Erie County, New York, 14203, USA",42.8790475555556,-78.8699338888889
2013-08-06,830 PHILLIPS RD,VICTOR,Ontario,2013-08-06,Housekeeping,Commercial/Industrial,methyl ethyl ketone peroxide,Hazardous Material,2.0,Gallons,2013.0,6.0,1.0,8.0,"830, Phillips Road, Fishers, Victor Town, Ontario County, New York, 14564, United States of America",43.0048664716846,-77.451934975259
1996-10-16,300 WEST AVENUE,BROCKPORT,Monroe,1996-10-16,Unknown,"Non Major Facility > 1,100 gal",formaldehyde,Hazardous Material,1.0,Gallons,1996.0,16.0,2.0,10.0,"300, West Avenue, Brockport, Clarkson Town, Monroe County, New York, 14420, United States of America",43.22013871875,-77.9510050625
2001-10-13,751 MILL ROAD,STATEN ISLAND,Richmond,2001-10-13,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,2000.0,Gallons,2001.0,13.0,5.0,10.0,"751, Mill Road, Oakwood Beach, Todt Hill, Staten Island, Richmond County, NYC, New York, 10306, USA",40.55159535,-74.1170718806404
1988-06-16,BUFFALO AVENUE,NIAGARA FALLS,Niagara,1988-06-16,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,200.0,Gallons,1988.0,16.0,3.0,6.0,"Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.0761171,-78.9928794
1992-02-17,BUFFALO AVENUE,NIAGARA FALLS,Niagara,1992-02-17,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,30.0,Gallons,1992.0,17.0,0.0,2.0,"Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.0761171,-78.9928794
1992-11-05,5700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1992-11-05,Equipment Failure,Commercial/Industrial,oleum,Other,5.0,Gallons,1992.0,5.0,3.0,11.0,"5700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.077298,-78.998776
1987-10-09,BUFFALO AVENUE,NIAGARA FALLS,Niagara,1987-10-09,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,5000.0,Pounds,1987.0,9.0,4.0,10.0,"Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.0761171,-78.9928794
2000-10-17,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,2000-10-17,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,2000.0,17.0,1.0,10.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1987-10-04,BUFFALO AVENUE,NIAGARA FALLS,Niagara,1987-10-04,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,5000.0,Pounds,1987.0,4.0,6.0,10.0,"Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.0761171,-78.9928794
1994-06-09,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1994-06-09,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,300.0,Gallons,1994.0,9.0,3.0,6.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1998-10-01,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1998-10-01,Other,Commercial/Industrial,chlorine,Hazardous Material,8.0,Pounds,1998.0,1.0,3.0,10.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
2002-08-14,4700 BUFFALO AVENUE      ,NIAGARA FALLS,Niagara,2002-08-14,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,2002.0,14.0,2.0,8.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1999-09-30,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1999-09-30,Unknown,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,1999.0,30.0,3.0,9.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
2000-03-21,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,2000-03-21,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,130.0,Gallons,2000.0,21.0,1.0,3.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1987-10-02,BUFFALO AVENUE,NIAGARA FALLS,Niagara,1987-10-02,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,100.0,Gallons,1987.0,2.0,4.0,10.0,"Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.0761171,-78.9928794
1996-09-08,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1996-09-08,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,1100.0,Gallons,1996.0,8.0,6.0,9.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1996-09-26,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1996-09-26,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,1996.0,26.0,3.0,9.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1998-07-04,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1998-07-04,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,1.0,Pounds,1998.0,4.0,5.0,7.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1997-07-21,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1997-07-21,Equipment Failure,Commercial/Industrial,hydrogen fluoride,Hazardous Material,90.0,Pounds,1997.0,21.0,0.0,7.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1990-06-29,4700 BUFFALO AVENUE,NIAGARA FALLS,Niagara,1990-06-29,Human Error,Commercial/Industrial,thionyl chloride,Other,2.0,Gallons,1990.0,29.0,4.0,6.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
2014-09-03,4700 BUFFALO AVE,Niagara Falls,Niagara,2014-09-03,Human Error,Commercial/Industrial,hydrochloric acid,Hazardous Material,250.0,Gallons,2014.0,3.0,2.0,9.0,"4700, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.07888,-79.006723
1995-03-18,673 WALCK ROAD,NORTH TONAWANDA,Niagara,1995-03-18,Equipment Failure,Commercial/Industrial,formaldehyde,Hazardous Material,350.0,Pounds,1995.0,18.0,5.0,3.0,"673, Walck Road, North Tonawanda, Niagara County, New York, 14120, USA",43.0453997638248,-78.8611460368326
1997-05-08,1512 WEST RIDGE ROAD,GREECE,Monroe,1997-05-08,Human Error,Commercial/Industrial,chlorine,Hazardous Material,3.0,Gallons,1997.0,8.0,3.0,5.0,"1512, West Ridge Road, Rochester, Greece Town, Monroe County, New York, 14615, USA",43.2050955851064,-77.666937712766
1995-11-01,63 HERB HILL ROAD,GLEN COVE,Nassau,1995-11-01,Other,"Institutional, Educational, Gov., Other",hydrogen fluoride,Hazardous Material,20.0,Gallons,1995.0,1.0,2.0,11.0,"63, Herb Hill Road, Glen Cove, Nassau County, New York, 11542, USA",40.863039172848,-73.6365961216905
1986-06-06,BUFFALO AVENUE,NIAGARA FALLS,Niagara,1986-06-06,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Gallons,1986.0,6.0,4.0,6.0,"Buffalo Avenue, Niagara Falls, Niagara County, New York, 14304, USA",43.0761171,-78.9928794
2010-04-26,2400 BUFFALO AVE,NIAGARA FALLS,Niagara,2010-04-26,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,1.0,Pounds,2010.0,26.0,0.0,4.0,"2400, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14303, USA",43.083262,-79.032926
2006-05-31,2400 BUFFALO AVENUE,Niagara Falls,Niagara,2006-05-31,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,9.0,Pounds,2006.0,31.0,2.0,5.0,"2400, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14303, USA",43.083262,-79.032926
2010-05-22,2400 BUFFALO AVE,NIAGARA FALLS,Niagara,2010-05-22,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,2010.0,22.0,5.0,5.0,"2400, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14303, USA",43.083262,-79.032926
